122,钌,Ru,0.0,0+, 0000,25 ms 1 , β- : 100.00 %  2BN ?   β-n ?  ,9.9E+3 6,,,5.2E+3 6,,,6.0E+3 8,5.E+2 5,8135 4,-44 4,1.1E+3 5,1.77E+4 7,,,,0 AP,-1.19E+4 7,,2.25E+4 5,8.3E+3 6
121,锝,Tc,0.0, , 0000,22 ms, β- : 100.00 %  β-n ?   β-2n ?  ,1.33E+4 6,,,4.3E+3 7,,,1.02E+4 6,4.6E+3 6,8056 4,-46 4,,,,,,,,,2.45E+4 8,7.6E+3 7
150,镥,Lu,0.0,(2+), -24.6400,45 ms 3 , p : 70.90 %  ε : 29.10 % ,,1.40E+4 4,1.30E+4 4,,2.19E+4 4,1.20E+4 4,,,7865.0 20,-33.8 20,,-1269.6 23,22 6,,,,4.0E+3 4,5.E+2 3,,
149,镱,Yb,0.0,"(1/2+,3/2+)", -33.1980,0.7 s 2 , εp ≈ 100.00 %  ε : 100.00 % ,,1.07E+4 4,9.7E+3 4,1.09E+4 5,2.05E+4 3,1.10E+4 3,,,7927.0 20,-28.8 20,1.2E+3 3,1.7E+3 3,,,,0 AP,3.6E+3 4,1.2E+3 3,,
148,铥,Tm,0.0,(10+), -38.7650,0.7 s 2 , ε : 100.00 % ,-8.4E+3 4,12714 14,11692 14,10862 12,1.923E+4 8,9703 11,,,7968.50 7,-19.58 7,1.20E+3 7,-5.5E+2 4,,,,-2.5E+2 10,3420 13,2105 12,,2.385E+4 20
147,铒,Er,0.0,(1/2+), -46.6078,2.5 s 2 , ε : 100.00 %  εp > 0.00 % ,-1.063E+4 4,9.15E+3 4,8.13E+3 4,1.036E+4 4,1.759E+4 4,8.66E+3 4,-2.362E+4 20,-3.517E+4 20,8026.5 3,-16.2 3,1.29E+3 3,2.66E+3 4,80.9,,,-2.5E+2 15,3.14E+3 4,2.94E+3 4,,2.351E+4 20
146,钬,Ho,0.0,(10+), -51.2382,3.32 s 22 , ε : 100.00 % ,-6916 9,11317 9,10295 9,10189 10,1.653E+4 5,7.86E+3 11,-2.007E+4 20,-3.077E+4 20,8063.24 5,-8.44 5,1200 6,285 9,,,,0 AP,2.9E+3 7,3.45E+3 3,-2.018E+4 20,22771 11
145,镝,Dy,0.0,(1/2+), -58.2425,6 s 2 , ε : 100.00 %  εp ≈ 50.00 % ,-9122 10,8.15E+3 11,7.12E+3 11,9744 10,14684 21,6.23E+3 3,-21704 11,-3.23E+4 3,8116.89 5,-6.87 5,1320 7,3.16E+3 3,66.3 1,,,-240 18,2557 21,4.59E+3 20,-1.900E+4 20,22216 15
144,铽,Tb,0.0,1+, -62.3681,≈ 1 s, ε : 100.00 % ,-5.80E+3 3,9.39E+3 4,8.37E+3 4,1.002E+4 6,1.325E+4 3,4.58E+3 3,-1.827E+4 3,-2.84E+4 7,8151.29 19,-3.41 19,1.04E+3 6,1.43E+3 20,196.5 3,,,-1.2E+2 5,2.19E+3 6,5.63E+3 4,-1.776E+4 3,2.20E+4 7
143,钆,Gd,0.0,(1/2)+, -68.2312,39 s 2 , ε : 100.00 % ,-7.81E+3 21,6.01E+3 20,4.99E+3 20,1.002E+4 6,1.129E+4 20,3.47E+3 20,-1.97E+4 7,-2.983E+4 23,8198.3 14,-1.9 14,1.13E+3 14,4.21E+3 20,45.1,,,0 AP,1.72E+3 20,6.88E+3 20,-1.606E+4 20,2.115E+4 20
141,钐,Sm,0.0,1/2+, -75.9339,10.2 m 2 , ε : 100.00 % ,-6008 14,4589 16,3567 16,8549 15,8259 9,1036 9,-1.702E+4 5,-26678 16,8265.84 6,2.64 6,1287 9,5.01E+3 3,1.58 4,,,-322 13,1226 15,8.50E+3 3,-12710 22,19696 14
140,钷,Pm,0.0,1+, -78.2137,9.2 s 2 , ε : 100.00 % ,-2.76E+3 3,6045 24,5023 24,8.78E+3 3,6.47E+3 3,-6.8E+2 3,-1.390E+4 3,-2.286E+4 3,8289.11 17,2.25 17,798 20,3.49E+3 4,139.95 7,,,-266 19,7.0E+2 3,9.66E+3 3,-1.123E+4 6,1.942E+4 4
139,钕,Nd,0.0,3/2+, -82.0139,29.7 m 5 , ε : 100.00 % ,-4.51E+3 3,2.80E+3 3,1.78E+3 3,8.07E+3 3,4.93E+3 3,-1.73E+3 3,-1.514E+4 4,-2.408E+4 3,8323.64 20,1.32 20,1125 20,6.17E+3 3,95.30 9,,,-53 20,1.8E+2 3,1.067E+4 3,-9.63E+3 3,1.857E+4 3
138,镨,Pr,0.0,1+, -83.1339,1.45 m 5 , ε : 100.00 % ,-1116 16,4437 10,3415 10,8004 14,3385 11,-3282 11,-11621 16,-20077 16,8339.25 8,0.17 8,877 10,4504 11,194.22 5,,,-46 17,-340 23,1.167E+4 5,-8.19E+3 3,17936 16
137,铈,Ce,0.0,3/2+, -85.9185,9.0 h 3 , ε : 100.00 % ,-2717 8,1222.1 16,200.1 16,7481.53 16,1802.7 3,-4320.6 3,-12650 11,-21125 12,8367.248 3,-2.641 3,1121 3,7.17E+3 5,160.36 6,,,45.5 17,-789.9 11,12646.0 3,-6334 12,17445 10
136,镧,La,0.0,1+, -86.0374,9.87 m 3 , ε : 100.00 % ,4.7E+2 5,2.85E+3 5,1.83E+3 5,7.47E+3 5,3.0E+2 5,-5.74E+3 5,-9.49E+3 5,-1.735E+4 6,8376.0 4,-6.1 4,8.5E+2 4,5.48E+3 5,21.80 20,,,1.2E+2 4,-1.31E+3 5,1.372E+4 5,-4.70E+3 5,1.696E+4 6
135,钡,Ba,0.0,3/2+, -87.8505,STABLE,6.592% 12 ,-1207 9,-268.9 10,-1290.9 10,6971.96 10,-1437 4,-7013.6 3,-10703 20,-1.850E+4 3,8397.5332 20,-11.4856 20,1067.8 3,8248.3 3,220.968 13,,,170 4,-1861.9 3,14784.9 24,-3234 10,16439.5 10
134,铯,Cs,0.0,4+, -86.8911,2.0652 y 4 , β- : 100.00 %  ε : 3.0E-4 % ,2058.7 3,1234.667 18,212.669 18,6891.540 10,-2848 5,-8322 6,-7408.9 10,-14598.8 11,8398.646,-17.0606,935.1 5,6536.5 24,11.2442 18,,,163.5 22,-2380 3,15766 4,-1672 20,15881.1 10
133,氙,Xe,0.0,3/2+, -87.6435,5.2475 d 5 , β- : 100.00 % ,427.4 24,-1785 7,-2807 7,6435.9 24,-4706 3,-9744 4,-8562 3,-15727 6,8412.647 18,-24.860 18,1058.8 17,9229 5,233.221 15,,,280.5 18,-3064 3,17010.5 24,-90 3,15372.7 24
132,碘,I,0.0,4+, -85.7034,2.295 h 13 , β- : 100.00 % ,3575 4,-515 3,-1537 3,6332 4,-6068 5,-11011 5,-5361 4,-11966 4,8406.46 3,-33.77 3,947 4,7781 4,22 11,,,219 10,-3498 20,17996 15,1449 4,14910 5
131,碲,Te,0.0,3/2+, -85.2110,25.0 m 1 , β- : 100.00 % ,2231.7 6,-3229.6 21,-4251.6 21,5929.38 6,-7946 4,-12367.8 19,-6346 3,-12847 3,8411.2334 10,-43.0330 10,1059.5 17,10214 14,182.258 18,,,269 5,-4165 10,19198 17,3202.55 6,14348.8 9
130,锑,Sb,0.0,(8-), -82.2856,39.5 m 8 , β- : 100.00 % ,5067 14,-2153 14,-3175 14,5.73E+3 3,-1.240E+4 4,-16737 14,-3352 14,-9435 14,8397.36 11,-55.76 11,1020 15,8984 22,4.8 2,,,1378 17,-6.94E+3 3,2.272E+4 15,4650 15,13798 24
129,锡,Sn,0.0,3/2+, -80.5909,2.23 m 4 , β- : 100.00 % ,4.04E+3 3,-7753 17,-8775 17,5300 25,-17533 24,-20638 19,-4.03E+3 3,-10034 18,8392.82 13,-67.30 13,1156 15,1.373E+4 15,35.15 5,,,2448 12,-9668 18,26421 21,6414 17,13263 20
128,铟,In,0.0,(3)+, -74.1459,0.84 s 6 , β- : 100.00 %  β-n < 0.46 % ,9.22E+3 15,-6.90E+3 15,-7.93E+3 15,5.32E+3 15,-1.95E+4 3,-2.30E+4 3,1.25E+3 15,-4.27E+3 15,8351.1 12,-64.6 12,7.2E+2 11,1.269E+4 15,247.87 10,,,1.23E+3 17,-1.04E+4 3,2.80E+4 3,1.048E+4 15,1.252E+4 16
127,镉,Cd,0.0,(3/2+), -68.7473,0.37 s 7 , β- : 100.00 % ,8149 24,-1.031E+4 20,-1.133E+4 20,4562 12,-2.16E+4 5,-2.42E+4 4,9.5E+2 3,-4.41E+3 3,8316.95 9,-59.14 9,1002 9,1.536E+4 20,,,,0 AP,-1.07E+4 8,2.92E+4 4,14723 16,11542 12
126,银,Ag,0.0,(3+), -60.6800,52 ms 10 , β- : 100.00 %  β-n ?  ,1.158E+4 20,-8.8E+3 4,-9.8E+3 4,4.2E+3 5,-2.34E+4 5,-2.60E+4 5,4.60E+3 20,0 AP,8261.0 20,-55.8 20,8.E+2 3,1.38E+4 4,,,,-3.0E+2 21,-1.10E+4 4,3.04E+4 4,1.709E+4 20,1.06E+4 3
125,钯,Pd,0.0, , 0000,57 ms 10 , β- : 100.00 %  β-n ?  ,1.04E+4 6,-1.21E+4 6,-1.31E+4 6,3.8E+3 5,,-2.74E+4 7,4.0E+3 5,-7.E+2 4,8216 3,-53 3,1.0E+3 3,1.65E+4 6,,,,0 AP,-1.15E+4 6,3.16E+4 6,1.92E+4 4,9.8E+3 9
124,铑,Rh,0.0, , 0000,30 ms 2 , β- : 100.00 %  β-n ?   β-2n ?  ,1.35E+4 5,-1.09E+4 7,-1.20E+4 7,3.6E+3 6,,,7.5E+3 9,3.6E+3 4,8149 3,-53 3,8.E+2 4,1.51E+4 6,,,,0 AP,-1.18E+4 6,,2.13E+4 5,9.0E+3 5
123,钌,Ru,0.0, , 0000,19 ms 2 , β- : 100.00 %  β-n ?   β-2n ?  ,1.23E+4 6,,,3.0E+3 7,,,6.9E+3 6,3.0E+3 8,8093 4,-54 4,1.0E+3 5,,,,,,,,2.34E+4 9,8.2E+3 6
151,镥,Lu,0.0,11/2-, -30.1080,80.6 ms 20 , p : 63.40 %  ε : 36.60 % ,,1.14E+4 4,1.04E+4 4,1.35E+4 4,2.07E+4 3,9.1E+3 4,,,7903.0 20,-34.9 20,1.1E+3 3,-1241.0 18,78 10,,,0 AP,3.4E+3 3,8.E+2 4,,
150,镱,Yb,0.0,0+, -38.6380,≥ 200 ns, ε ?  ,-1.40E+4 4,7.9E+3 4,6.8E+3 4,1.35E+4 4,1.92E+4 3,7.8E+3 3,,,7964.0 20,-31.4 20,1.3E+3 3,2.0E+3 4,,,,0 AP,3.3E+3 3,1.7E+3 3,,2.45E+4 5
149,铥,Tm,0.0,(11/2-), -43.8830,0.9 s 2 , ε : 100.00 %  εp : 0.20 % ,-1.07E+4 4,9.86E+3 20,8.84E+3 20,1.319E+4 20,1.776E+4 20,6.82E+3 21,-2.16E+4 4,,8004.0 10,-23.0 10,1.35E+3 13,-3.1E+2 20,,,,1.4E+2 16,2.81E+3 20,2.70E+3 20,,2.405E+4 20
148,铒,Er,0.0,0+, -51.4789,4.6 s 2 , ε : 100.00 % ,-12714 14,6.51E+3 8,5.49E+3 8,1.294E+4 4,16381 13,5428 14,-23576 12,-3.657E+4 20,8059.69 7,-19.92 7,1304 25,3011 11,645.89 10,645.89 10,,0 AP,2666 13,3502 12,-2.11E+4 4,23300 12
147,钬,Ho,0.0,(11/2-), -55.7570,5.8 s 4 , ε : 100.00 % ,-9.15E+3 4,8439 10,7417 10,12590 8,14986 10,4.72E+3 5,-19506 8,-3.266E+4 20,8094.04 3,-12.15 3,1.14E+3 4,491 8,584.96 14,,,1.6E+2 3,2.24E+3 5,3.95E+3 11,-19783 8,22780 9
146,镝,Dy,0.0,0+, -62.5549,33.2 s 7 , ε : 100.00 % ,-11317 9,5.21E+3 5,4.19E+3 5,12384 9,13531 8,3082 21,-21506 10,-34088 11,8146.11 5,-11.60 5,1336 7,3.46E+3 11,682.62 18,682.62 18,1782.8 3,160 17,1.98E+3 3,5.37E+3 3,-18233 9,22127 10
145,铽,Tb,0.0, , -66.3884, , ε ?  ,-8.15E+3 11,6.54E+3 11,5.52E+3 11,1.209E+4 11,1.160E+4 11,1.94E+3 11,-1.789E+4 11,-3.036E+4 11,8178.5 8,-8.5 8,1.32E+3 8,1.92E+3 11,,,,6.0E+2 8,1.11E+3 11,6.73E+3 11,-1.727E+4 11,2.211E+4 12
144,钆,Gd,0.0,0+, -71.7595,4.47 m 6 , ε : 100.00 % ,-9.39E+3 4,3.86E+3 3,2.84E+3 3,1.160E+4 20,1.021E+4 3,4.7E+2 3,-1.941E+4 6,-3.13E+4 7,8221.94 19,-6.09 19,1.18E+3 10,4.81E+3 3,743.00 17,743.00 17,1702.29 24,102 21,1.27E+3 3,7.35E+3 3,-1.519E+4 3,2.094E+4 4
142,钐,Sm,0.0,0+, -78.9864,72.49 m 5 , ε : 100.00 % ,-7.67E+3 3,2156 24,1134 24,11124 9,6964 3,-2083 4,-17132 13,-2.814E+4 5,8285.972 22,-3.269 22,1261 5,5753 14,768.08 19,768.08 19,1784.2 3,-66 6,607 12,9306 5,-1.203E+4 3,19673 13
141,钷,Pm,0.0,5/2+, -80.5229,20.90 m 5 , ε : 100.00 % ,-4589 16,3670 14,2648 14,1.038E+4 3,5493 14,-3124 15,-13138 19,-24285 18,8303.94 10,-0.91 10,845 20,3553 14,196.87 5,,,-74 11,254 16,10282 16,-10597 19,19165 19
140,钕,Nd,0.0,0+, -84.2589,3.37 d 2 , ε : 100.00 % ,-6045 24,429 7,-593 7,1.032E+4 3,3817 4,-4600 8,-14830 14,-2.546E+4 3,8337.88 3,-3.96 3,1156 14,6729 9,773.73 6,773.73 6,1936 2,22 3,-175 3,11266 6,-8803 13,18383 12
139,镨,Pr,0.0,5/2+, -84.8187,4.41 h 4 , ε : 100.00 % ,-2.80E+3 3,2129 3,1107 3,9756 13,2407 8,-5589 8,-10872 14,-21377 14,8349.45 6,-3.66 6,908 8,4537 9,113.92 5,,,17 7,-600 12,12256 8,-7318 15,17760 11
138,铈,Ce,0.0,0+, -87.5709,≥ 0.9×10+14 y,0.251% 2 ,-4437 10,-1052 4,-2074 4,9724 5,691 5,-7139 5,-12441 10,-22373 12,8377.08 4,-8.86 4,1138 5,7719 5,788.744 8,788.744 8,2177.37 16,121 4,-1046 5,13262 5,-5553 13,17205 5
137,镧,La,0.0,7/2+, -87.1406,6×10+4 y 2 , ε : 100.00 % ,-1222.1 16,580.5 16,-441.5 16,9.17E+3 5,-595.1 16,-8091.0 25,-8703.6 16,-18667 10,8381.879 12,-10.908 12,8.6E+2 3,5542.7 16,10.59 4,,,97.4 14,-1494.7 17,14137.0 19,-3939 8,16640 10
136,钡,Ba,0.0,0+, -88.8869,STABLE,7.854% 24 ,-2.85E+3 5,-2548.2 19,-3570.2 19,9107.74 4,-2457.8 3,-9763 4,-10315 9,-19811 20,8402.7549 20,-18.5058 20,1100.9 3,8594.3 10,818.497 11,818.497 11,2390.79 3,209.4 8,-2032.9 3,15339.0 3,-2378.6 3,16079.70 11
135,铯,Cs,0.0,7/2+, -87.5816,2.3×10+6 y 3 , β- : 100.00 % ,268.9 10,-1168 4,-2190 4,8761.8 10,-3802.5 23,-10827 5,-6703.1 10,-16170.7 14,8401.336 7,-24.186 7,966.8 12,6744.8 10,249.767 4,,,247.2 13,-2563.9 12,16301 7,-938 9,15653.3 10
134,氙,Xe,0.0,0+, -88.1258,> 5.8×10+22 y,10.4357% 21 ,-1234.667 18,-4082 5,-5104 5,8553.6 24,-5592 3,-12477.7 21,-8126.210 10,-17115.8 10,8413.699,-33.171,1097.6 22,9557 6,847.041 23,847.041 23,,318.53 16,-3197.790 10,17516 3,824.0 3,14989.490 10
133,碘,I,0.0,7/2+, -85.8582,20.83 h 8 , β- : 100.00 % ,1785 7,-2921 7,-3943 7,8226 8,-6935 7,-13512 7,-4651 6,-13587 6,8405.11 5,-42.33 5,985 6,7959 7,312.075 3,,,271 12,-3654 22,18455 7,2213 6,14558 6
132,碲,Te,0.0,0+, -85.1881,3.204 d 13 , β- : 100.00 % ,515 3,-5553 4,-6575 4,8048 3,-8642 4,-15213 5,-5817 4,-14395 5,8408.49 3,-53.04 3,1114 3,10496 4,974.22 9,974.22 9,,293 9,-4251 18,19634 4,4091 3,13978 3
131,锑,Sb,0.0,(7/2+), -81.9813,23.03 m 4 , β- : 100.00 % ,3229.6 21,-4717 4,-5739 4,7767 14,-13956 3,-1.939E+4 4,-2699.8 21,-11119.2 23,8392.552 16,-66.375 16,1021 7,9138 3,798.494 19,,,1644 11,-7510 21,23722 3,5461.3 22,13495 21
130,锡,Sn,0.0,0+, -80.1322,3.72 m 7 , β- : 100.00 % ,2153 14,-1.025E+4 4,-1.127E+4 4,7613 17,-19015 22,-24363 17,-3574 21,-11645 19,8386.816 14,-79.586 14,1205 9,14583 3,1221.26 5,1221.26 5,,2736.9 23,-10300 3,27468 7,7220.7 19,12913 18
129,铟,In,0.0,(9/2+), -72.8377,611 ms 5 , β- : 100.00 %  β-n : 0.23 % ,7753 17,-9780 17,-10802 17,6.76E+3 15,-2.09E+4 4,-2.55E+4 3,2453 18,-5510 10,8338.780 21,-73.274 21,8.2E+2 8,12885 8,459 5,,,1.12E+3 22,-1.07E+4 4,2.898E+4 20,11792 21,12084 21
128,镉,Cd,0.0,0+, -67.2418,0.28 s 4 , β- : 100.00 % ,6.90E+3 15,-1.26E+4 3,-1.36E+4 3,6566 14,-2.28E+4 5,-2.74E+4 5,1583 22,-5.61E+3 3,8303.26 6,-69.28 6,1339 12,1.609E+4 20,645.80 20,645.80 20,,-2.3E+2 15,-1.13E+4 3,3.00E+4 4,16120 19,11128 8
127,银,Ag,0.0, , -58.4400,109 ms 25 , β- : 100.00 % ,1.031E+4 20,-1.13E+4 5,-1.23E+4 5,5.8E+3 3,-2.44E+4 6,-2.84E+4 5,5.75E+3 20,-1.23E+3 20,8242.0 20,-63.2 20,8.E+2 3,1.39E+4 4,,,,-2.5E+2 24,-1.15E+4 4,3.10E+4 5,1.846E+4 20,1.01E+4 5
126,钯,Pd,0.0,0+, 0000,48.6 ms 12 , β- : 100.00 %  β-n ?  ,8.8E+3 4,-1.46E+4 6,-1.56E+4 6,5.8E+3 6,,,4.6E+3 6,-1.8E+3 5,8197 3,-63 3,1.2E+3 4,1.71E+4 6,693.3 5,693.3 5,,0 AP,-1.21E+4 6,3.25E+4 7,2.04E+4 4,9.6E+3 5
125,铑,Rh,0.0, , 0000,26.5 ms 20 , β- : 100.00 %  β-n ?   β-2n ?  ,1.21E+4 6,,,5.2E+3 6,,,8.3E+3 6,2.3E+3 9,8126 4,-62 4,1.0E+3 5,1.53E+4 8,,,,0 AP,-1.26E+4 7,,2.25E+4 7,8.8E+3 6
124,钌,Ru,0.0,0+, 0000,15 ms 3 , β- : 100.00 %  β-n ?   β-2n ?  ,1.09E+4 7,,,5.0E+3 8,,,7.3E+3 7,2.0E+3 7,8068 5,-64 5,,,,,,,,,2.44E+4 7,8.0E+3 8
153,铪,Hf,0.0, , -27.3000,> 60 ns, ε ?  ,,1.11E+4 3,1.01E+4 3,,1.99E+4 4,1.17E+4 3,,,7882.0 20,-44.2 20,,1.2E+3 4,,,,1.0E+3 3,3.5E+3 4,0 AP,,
152,镥,Lu,0.0,"(4-,5-,6-)", -33.4220,0.7 s 1 , ε : 100.00 %  εp : 15.00 % ,,1.285E+4 25,1.183E+4 25,1.14E+4 4,1.830E+4 20,1.006E+4 20,,,7926.0 10,-36.5 10,7.9E+2 20,-8.E+2 4,,,,1.11E+3 20,2.92E+3 20,1.5E+3 3,,2.49E+4 4
151,镱,Yb,0.0,(1/2+), -41.5423,1.6 s 1 , ε : 100.00 %  εp > 0.00 % ,-1.14E+4 4,9.2E+3 3,8.2E+3 3,1.10E+4 4,1.67E+4 3,9.0E+3 3,-2.50E+4 4,,7983.8 20,-32.3 20,9.E+2 3,2.3E+3 4,,,,1.2E+3 3,2.6E+3 3,2.4E+3 3,,2.45E+4 4
150,铥,Tm,0.0,(6-), -46.4910,2.20 s 6 , ε : 100.00 % ,-7.9E+3 4,1.134E+4 20,1.032E+4 20,1.07E+4 3,1.546E+4 20,7.87E+3 20,-2.14E+4 4,-3.23E+4 4,8021.0 10,-23.6 10,9.3E+2 13,0 AP,16.89 17,,,1.01E+3 17,2.32E+3 20,3.08E+3 21,-2.19E+4 4,2.387E+4 20
149,铒,Er,0.0,(1/2+), -53.7416,4 s 2 , ε : 100.00 %  εp : 7.00 % ,-9.86E+3 20,7.90E+3 3,6.88E+3 3,1.033E+4 3,1.395E+4 3,6.83E+3 3,-2.305E+4 3,-3.391E+4 3,8074.96 19,-21.42 19,914 22,3.04E+3 9,111.3 1,,,1.02E+3 10,2.08E+3 3,4.12E+3 3,-2.05E+4 3,2.328E+4 5
148,钬,Ho,0.0,(1+), -57.9911,2.2 s 11 , ε : 100.00 % ,-6.51E+3 8,9.87E+3 8,8.85E+3 8,1.031E+4 8,1.255E+4 8,5.46E+3 8,-1.945E+4 9,-2.981E+4 8,8109.0 6,-15.8 6,7.1E+2 6,1.08E+3 8,,,,9.5E+2 7,1.95E+3 9,4.81E+3 10,-1.923E+4 8,2.290E+4 8
147,镝,Dy,0.0,(1/2+), -64.1960,67 s 7 , ε : 100.00 %  εp : 0.05 % ,-8439 10,6547 12,5525 12,9712 11,11161 9,4601 10,-21029 11,-31219 12,8156.77 6,-13.69 6,1011 8,3.72E+3 5,72.04 24,,,9.5E+2 10,1.61E+3 20,5848 22,-1.759E+4 4,22096 11
146,铽,Tb,0.0,1+, -67.7636,8 s 4 , ε : 100.00 % ,-5.21E+3 5,8.32E+3 4,7.30E+3 4,9.45E+3 12,9.35E+3 5,2.94E+3 4,-1.759E+4 5,-2.734E+4 5,8187.1 3,-11.2 3,8.0E+2 6,2.13E+3 5,241.09 10,,,1.13E+3 4,1.12E+3 5,6.72E+3 5,-1.653E+4 5,2.154E+4 5
145,钆,Gd,0.0,1/2+, -72.9263,23.0 m 4 , ε : 100.00 % ,-6.54E+3 11,5065 20,4043 20,9.24E+3 3,7725 20,1750 20,-1.863E+4 3,-2.865E+4 5,8228.95 14,-9.84 14,996 20,4596 22,27.3 11,,,1111 15,583 21,7987 20,-14684 21,2.084E+4 20
143,钐,Sm,0.0,3/2+, -79.5171,8.75 m 6 , ε : 100.00 % ,-5276 11,3443 4,2422 4,8602 4,4485.1 25,-856.1 25,-1.627E+4 3,-25734 13,8288.182 20,-7.622 20,959 3,5664 24,107.690 10,,,832 14,7.E+1 3,9902 4,-1.129E+4 20,19726 9
142,钷,Pm,0.0,1+, -81.1420,40.5 s 5 , ε : 100.00 % ,-2156 24,4808 24,3786 24,8.69E+3 3,2645 24,-2415 24,-1.328E+4 3,-2.183E+4 3,8306.66 17,-8.43 17,600 18,4238 24,208.52 8,,,1016 18,-4.3E+2 3,11032 24,-9.83E+3 4,1.907E+4 3
141,钕,Nd,0.0,3/2+, -84.1926,2.49 h 3 , ε : 100.00 % ,-3670 14,1823 3,801 3,8005 5,1240 3,-3406 3,-14050 24,-22835 14,8335.515 23,-9.232 23,912 3,6794 7,193.684 10,,,907.7 23,-699 3,11823 8,-8259 9,1.832E+4 3
140,镨,Pr,0.0,1+, -84.6880,3.39 m 1 , ε : 100.00 % ,-429 7,3388 6,2366 6,7941 10,-372 6,-4751 6,-1.075E+4 3,-18812 13,8346.53 4,-11.06 4,729 6,5029 9,27.23 3,,,9.6E+2 3,-1.08E+3 5,12747 7,-6.47E+3 3,17697 13
139,铈,Ce,0.0,3/2+, -86.9478,137.641 d 20 , ε : 100.00 % ,-2129 3,278 7,-744 7,7448 8,-2034 7,-5975 7,-11885 13,-19889 11,8370.39 5,-15.37 5,876 6,7718 7,255.075 16,,,1021 5,-1522 7,13805 7,-4.93E+3 3,17172 7
138,镧,La,0.0,5+, -86.5191,1.02×10+11 y 1 ,0.08881% 71 ,1052 4,1742 3,720 3,7450 4,-3632 10,-7263 3,-8672 3,-16153 3,8375.125 23,-20.072 23,664 3,6087 3,72.57 3,,,1179.9 23,-2053 3,14758 4,-3385 11,1.662E+4 5
137,钡,Ba,0.0,3/2+, -87.7212,STABLE,11.232% 24 ,-580.5 16,-1175.63 17,-2197.63 17,6905.63 7,-5337.8 3,-8581.0 3,-9.76E+3 5,-17221 9,8391.8271 20,-26.4051 20,852.9 3,8671.5 19,283.54 4,,,1183.0 15,-2502.6 24,15886 4,-1802.7 3,16013.37 8
136,铯,Cs,0.0,5+, -86.3386,13.04 d 3 , β- : 100.00 % ,2548.2 19,90.5 19,-931.5 19,6828.4 21,-6793 14,-9849 3,-6559.5 19,-13531.5 19,8389.770 14,-34.200 14,725.1 14,7215 4,,,,1329 3,-3060 4,16873 5,-3.0E+2 5,15590.2 19
135,氙,Xe,0.0,3/2+, -86.4131,9.14 h 2 , β- : 100.00 % ,1168 4,-2634 4,-3656 4,6359 4,-8684 4,-11168 5,-7593 4,-14485 4,8398.48 3,-42.47 3,864 3,9659 6,288.455 15,,,1351 3,-3627 4,18054 4,1437 4,14912 4
134,碘,I,0.0,(4)+, -84.0434,52.5 m 2 , β- : 100.00 % ,4082 5,-1510 5,-2532 5,6256 8,-10023 5,-12409 6,-4471 5,-10907 5,8389.07 4,-53.59 4,775 5,8395 5,44.39 20,,,1457 9,-4183 15,18986 5,2848 5,14483 6
133,碲,Te,0.0,(3/2+), -82.9371,12.5 m 3 , β- : 100.00 % ,2921 7,-4014 4,-5036 4,5820 4,-12063 3,-13680 3,-5305 5,-11637.0 22,8389.025 16,-63.849 16,924 3,10591 3,308.242 11,,,1450 9,-4771 17,20250 4,4706 3,13868.7 21
132,锑,Sb,0.0,(4)+, -79.6352,2.79 m 7 , β- : 100.00 % ,5553 4,-3089 3,-4111 3,5725 3,-1.722E+4 6,-18899 4,-2495.6 25,-8425.0 25,8372.344 19,-79.224 19,817 3,9660 4,,,,2.79E+3 8,-7.91E+3 15,2.433E+4 4,6068 5,13492 14
131,锡,Sn,0.0,(3/2+), -77.2645,56.0 s 5 , β- : 100.00 % ,4717 4,-9240 5,-10262 5,5204 4,-2.205E+4 10,-23436 23,-3050 15,-8778 22,8362.52 3,-91.33 3,1075 3,1.467E+4 4,,,,4026 7,-10942 13,28784 17,7946 4,12816 18
130,铟,In,0.0,1(-), -69.8832,0.29 s 2 , β- : 100.00 %  β-n : 0.93 % ,1.025E+4 4,-8.77E+3 4,-9.79E+3 4,5.12E+3 4,-2.42E+4 5,-2.52E+4 4,2.64E+3 4,-2.66E+3 4,8314.0 3,-87.3 3,5.5E+2 3,1.411E+4 4,50 50,,,2.53E+3 10,-1.163E+4 20,2.98E+4 3,1.240E+4 4,1.188E+4 16
129,镉,Cd,0.0,11/2-, -63.0580,154 ms 2 , β- : 100.0 %  β-n > 0.00 % ,9780 17,-1.11E+4 4,-1.21E+4 4,3887 18,-2.54E+4 6,-2.59E+4 5,3.02E+3 15,-2.30E+3 3,8269.03 13,-76.88 13,1122 17,1.57E+4 3,,,,5.6E+2 20,-1.14E+4 4,3.05E+4 5,17533 24,10453 21
128,银,Ag,0.0, , -54.6200,58 ms 5 , β- : 100.00 %  β-n ?  ,1.26E+4 3,-1.01E+4 6,-1.12E+4 6,4.3E+3 4,,-2.79E+4 7,6.1E+3 3,1.5E+3 3,8211.0 20,-76.9 20,5.E+2 3,1.47E+4 6,,,,1.0E+3 3,-1.22E+4 5,3.19E+4 6,1.95E+4 3,1.01E+4 4
127,钯,Pd,0.0, , 0000,38 ms 2 , β- : 100.00 %  β-n ?  ,1.13E+4 5,-1.31E+4 8,-1.42E+4 8,3.4E+3 6,,,5.4E+3 5,1.2E+3 7,8159 4,-73 4,1.1E+3 5,1.72E+4 7,,,,1.0E+3 4,-1.25E+4 7,,2.16E+4 5,9.2E+3 6
