152,67,Ho,0.0,2-, -63.6047,161.8 s 3 , ε : 88.00 %  α : 12.00 % ,-3104 10,6513 13,5491 13,8053 15,7.11E+3 4,730 13,-13410 21,-21916 21,8144.92 8,1.21 8,713 10,2141 13,160 1,,
151,66,Dy,0.0,7/2(-), -68.7524,17.9 m 3 , ε : 94.40 %  α : 5.60 % ,-5130 9,2871 5,1849 5,7514 5,5436 4,-277 7,-14878 15,-23248 12,8184.678 22,1.331 22,961 4,4936 8,209.57 18,,
150,65,Tb,0.0,(2-), -71.1057,3.48 h 16 , ε : 100.00 % ,-1796 8,4658 8,3636 8,7688 8,3687 9,-1954 8,-11481 12,-19389 11,8206.34 5,2.90 5,451 6,3268 8,397.2 3,,
149,64,Gd,0.0,7/2-, -75.1270,9.28 d 10 , ε : 100.00 %  α : 4.3E-4 % ,-3638 4,1314 4,292 4,6929 3,2009 3,-3080 3,-12661 13,-20527 9,8239.484 23,2.727 23,890 4,6117 10,164.988 15,,
148,63,Eu,0.0,5-, -76.2993,54.5 d 5 , ε : 100.00 %  α : 9.4E-7 % ,-30 10,3037 10,2015 10,6826 10,566 11,-4546 10,-9014 10,-16356 11,8253.83 7,4.18 7,694 8,4322 10,232.80 9,,
146,61,Pm,0.0,3-, -79.4543,5.53 y 5 , ε : 65.70 %  β- : 34.30 % ,1542 3,1472 4,450 4,6258 5,-2.77E+3 4,-7117 8,-6874 4,-13631 5,8288.65 3,2.68 3,701 3,5311 4,17.23 8,,
145,60,Nd,0.0,7/2-, -81.4319,STABLE,8.293% 12 ,-164 3,-1806 7,-2828 7,5755.31 23,-4.36E+3 3,-8289 3,-8087 3,-14614 3,8309.187 10,-0.329 10,905.1 14,7970.4 24,67.167 7,,
144,59,Pr,0.0,0-, -80.7505,17.28 m 5 , β- : 100.00 % ,2997.4 24,-318.6 8,-1340.6 8,5754 3,-5901 13,-9868 8,-4819.6 24,-10943 3,8311.540 19,-3.487 19,597 4,6433 3,59.03 3,,
143,58,Ce,0.0,3/2-, -81.6066,33.039 h 6 , β- : 100.00 % ,1461.6 19,-3435 8,-4457 8,5144.80 9,-7669 7,-11053 6,-5890.5 25,-11734 3,8324.678 18,-7.726 18,876 3,8871 6,18.9 1,,
142,57,La,0.0,2-, -80.0242,91.1 m 5 , β- : 100.00 % ,4509 6,-2182 8,-3204 8,5164 7,-9510 9,-12836 11,-2663 6,-8091 7,8320.83 4,-13.93 4,527 6,7581 8,77.594 3,,
141,56,Ba,0.0,3/2-, -79.7326,18.27 m 7 , β- : 100.00 % ,3199 7,-5255 10,-6277 10,4535 9,-11535 6,-14035 6,-3488 6,-8649 6,8326.08 4,-19.58 4,823 6,9971 10,48.53 2,,
140,55,Cs,0.0,1-, -77.0501,63.7 s 3 , β- : 100.00 % ,6219 10,-4064 9,-5086 9,4421 9,-13444 15,-15868 9,-208 8,-4931 8,8314.33 6,-27.84 6,539 8,8695 8,13.931 21,,
139,54,Xe,0.0,3/2-, -75.6445,39.68 s 14 , β- : 100.00 % ,5056 4,-7174 5,-8196 5,3744 4,-15439 4,-17238 4,-829 9,-5241.6 22,8311.590 15,-35.516 15,834.7 23,10954 6,22.74 8,,
138,53,I,0.0,(2-), -71.9798,6.23 s 3 , β- : 100.00 %  β-n : 5.56 % ,7992 7,-6284 7,-7306 7,3695 10,-1.78E+4 11,-1.921E+4 5,2332 6,-1693 6,8292.44 4,-47.11 4,434 6,9965 6,67.9 3,,
137,52,Te,0.0,(7/2-), -69.3037,2.49 s 5 , β- : 100.00 %  β-n : 2.99 % ,7053 9,-9.24E+3 5,-1.027E+4 5,2950 3,-1.95E+4 4,-2.07E+4 3,2170 14,-1667 3,8280.235 15,-56.111 15,757 3,12086 6,608.2,,
136,51,Sb,0.0,1-, -64.5068,0.923 s 14 , β- : 100.00 %  β-n : 16.30 % ,9918 6,-8.6E+3 3,-9.6E+3 3,2888 6,-2.40E+4 4,-2.53E+4 4,5151 6,1884 6,8252.25 4,-70.41 4,3.7E+2 3,11164 7,,,
135,50,Sn,0.0,(7/2-), -60.6322,530 ms 20 , β- : 100.00 %  β-n : 21.00 % ,9058 4,-1.41E+4 4,-1.51E+4 4,2270 4,,-2.90E+4 4,5317 4,2149 4,8230.687 23,-81.712 23,5.5E+2 14,1.63E+4 3,,,
134,49,In,0.0,(4- to 7-), -51.6610,140 ms 4 , β- : 100.00 %  β-n : 65.00 % ,1.48E+4 3,-1.27E+4 5,-1.38E+4 5,2.3E+3 4,,,1.11E+4 3,8.7E+3 3,8171.0 20,-76.8 20,3.E+2 3,1.50E+4 4,,,
133,48,Cd,0.0,(7/2-), 0000,57 ms 10 , β- : 100.00 %  β-n    β-2n   ,1.35E+4 4,,,1.7E+3 4,,,1.04E+4 3,8.0E+3 3,8119.0 20,-70.2 20,8.E+2 3,1.74E+4 6,,,
132,47,Ag,0.0, , -33.7900,28 ms +15-12 , β- : 100.00 %  β-2n ?   β-n ?  ,1.65E+4 5,,,1.5E+3 7,,,1.34E+4 5,1.12E+4 5,8049 4,-68 4,,,,,
162,76,Os,0.0,0+, -14.4400,2.1 ms 1 , α ≈ 99.00 % ,,8.1E+3 4,7.0E+3 4,1.25E+4 5,1.96E+4 3,8.8E+3 4,,,7793.0 20,-42.2 20,1.3E+3 3,9.E+2 3,706.7 3,706.7 3,
161,75,Re,0.0,1/2+, -20.8402,0.44 ms 1 , p : 100.00 %  p : 100.00 %  A< : 1.40 % ,-1.09E+4 4,9.72E+3 25,8.69E+3 25,1.22E+4 3,1.794E+4 15,7.69E+3 14,,,7836.3 9,-34.2 9,1.24E+3 21,-1197 5,123.8 13,,
160,74,W,0.0,0+, -29.3264,91 ms 5 , α : 87.00 % ,-1.26E+4 3,6.50E+3 14,5.48E+3 14,1.21E+4 3,1.661E+4 15,6.24E+3 15,-2.27E+4 3,,7892.8 9,-29.9 9,1.39E+3 21,2.18E+3 15,609.9 2,609.9 2,
159,73,Ta,0.0,1/2+, -34.4391,0.83 s 18 , ε : 66.00 %  α : 34.00 % ,-9.1E+3 3,8.41E+3 3,7.39E+3 3,1.134E+4 20,1.527E+4 4,5484 17,-1.89E+4 3,-3.11E+4 4,7928.73 12,-19.74 12,9.5E+2 8,-374 9,64 5,,
158,72,Hf,0.0,0+, -42.1023,2.85 s 7 , ε : 55.70 %  α : 44.30 % ,-1.094E+4 20,5110 15,4088 15,1.127E+4 20,13908 19,4031 21,-2.058E+4 15,-3.24E+4 3,7981.28 11,-16.72 11,1.25E+3 8,2951 21,476.36 11,476.36 11,
157,71,Lu,0.0,"(1/2+,3/2+)", -46.4405,6.8 s 18 , A> : 0.00 % ,-7.54E+3 20,6981 14,5959 14,1.081E+4 6,1.227E+4 3,3105 17,-1.669E+4 15,-2.84E+4 3,8013.32 8,-8.31 8,9.8E+2 3,464 12,20.9 20,,
156,70,Yb,0.0,0+, -53.2657,26.1 s 7 , ε : 90.00 %  α : 10.00 % ,-9.57E+3 5,3569 13,2547 13,10834 19,1.095E+4 3,1655 11,-18792 21,-2.969E+4 20,8061.71 6,-6.72 6,1303 12,3929 14,536.0,536.0,
155,69,Tm,0.0,11/2-, -56.6259,21.6 s 2 , ε : 99.11 %  α : 0.89 % ,-6123 19,5583 12,4561 12,10270 17,9414 20,724 13,-14765 20,-2.556E+4 20,8088.38 6,1.03 6,995 12,1310 11,41 6,,
154,68,Er,0.0,0+, -62.6050,3.73 m 9 , ε : 99.53 %  α : 0.47 % ,-8178 15,2034 9,1012 9,10208 10,7789 9,-751 6,-16703 13,-2.703E+4 5,8132.39 3,1.00 3,1266 7,4882 7,560.8 1,560.8 1,
153,67,Ho,0.0,11/2-, -65.0121,2.01 m 3 , ε : 99.95 %  α : 0.05 % ,-4543 10,4131 6,3109 6,9479 13,6301 6,-1.58E+3 4,-12583 10,-22888 17,8153.64 3,7.70 3,890 8,2183 7,68.7 3,,
151,65,Tb,0.0,1/2(+), -71.6235,17.609 h 14 , ε : 99.99 %  α : 9.5E-3 % ,-2871 5,2565 4,1543 4,8589 8,3029 4,-4120 7,-10385 6,-20070 10,8208.87 3,10.98 3,712 21,3149 7,22.922 20,,
149,63,Eu,0.0,5/2+, -76.4411,93.1 d 4 , ε : 100.00 % ,-1314 4,695 4,-327 4,8213 11,-377 4,-6864 7,-8243 4,-17227 4,8253.55 3,10.41 3,895 7,4394 4,149.732 2,,
148,62,Sm,0.0,0+, -79.3362,7×10+15 y 3 ,11.24% 10 ,-3037 10,-2471 6,-3493 6,8141.2 3,-1928.3 17,-8478.5 4,-9862.8 23,-18361 6,8279.633 9,7.445 9,1135.2 13,7583.0 4,550.255 8,550.255 8,1161.529 12
147,61,Pm,0.0,7/2+, -79.0422,2.6234 y 2 , β- : 100.00 % ,224.1 3,-895.5 5,-1917.5 5,7659 4,-3598 16,-9.65E+3 3,-6117 3,-14533.6 21,8284.372 10,8.207 10,882 4,5405.4 5,91.1047 20,,
146,60,Nd,0.0,0+, -80.9258,STABLE,17.189% 32 ,-1472 4,-4.24E+3 3,-5.27E+3 3,7565.23 9,-5290 16,-1.115E+4 3,-7730 3,-15652 3,8304.092 9,3.567 9,1136.6 14,8589 7,453.84 3,453.84 3,1189.60 4
145,59,Pr,0.0,7/2+, -79.6259,5.984 h 10 , β- : 100.00 % ,1806 7,-2.56E+3 3,-3.58E+3 3,6947 7,-6791 14,-12065 15,-3949 7,-11766 7,8302.13 5,2.41 5,910 18,6483 7,62.65 1,,
144,58,Ce,0.0,0+, -80.4318,284.91 d 5 , β- : 100.00 % ,318.6 8,-5582 13,-6604 13,6897 3,-8665 8,-13784 7,-5435 3,-12787 3,8314.760 20,-3.789 20,1095 17,9549 8,397.441 9,397.441 9,1242.21 15
143,57,La,0.0,(7/2)+, -78.1715,14.2 m 1 , β- : 100.00 % ,3435 8,-4234 10,-5256 10,6219 10,-10496 11,-14946 10,-1710 8,-8881 8,8306.13 5,-7.54 5,735 9,7618 9,29.811 12,,
142,56,Ba,0.0,0+, -77.8422,10.6 m 2 , β- : 100.00 % ,2182 8,-7328 8,-8350 8,6181 8,-12613 7,-16934 7,-2982 7,-9669 6,8310.97 4,-15.27 4,1007 6,10654 11,359.596 14,359.596 14,1292.20 14
141,55,Cs,0.0,7/2+, -74.4775,24.84 s 17 , β- : 100.00 %  β-n : 0.04 % ,5255 10,-6280 10,-7302 10,5499 12,-14551 18,-18160 15,721 12,-5706 9,8294.36 6,-21.01 6,695 8,8780 9,69.05 3,,
140,54,Xe,0.0,0+, -72.9864,13.60 s 10 , β- : 100.00 % ,4064 9,-9380 12,-10402 12,5413 3,-1.641E+4 6,-20070 4,-357 4,-6242 9,8290.887 17,-30.448 17,1065.4 24,11804 5,376.658 15,376.658 15,1513.1 6
139,53,I,0.0,(7/2+), -68.4709,2.280 s 11 , β- : 100.00 %  β-n : 10.00 % ,7174 5,-8266 5,-9288 5,4562 7,-1.87E+4 4,-2.15E+4 11,3430 5,-2230 4,8265.61 3,-38.25 3,678 7,10064 6,209.5 10,,
138,52,Te,0.0,0+, -65.6959,1.4 s 4 , β- : 100.00 %  β-n : 6.30 % ,6284 7,-1.15E+4 11,-1.25E+4 11,4464 4,-2.08E+4 5,-2.32E+4 4,2589 9,-2293 15,8252.58 3,-48.93 3,942 3,1.292E+4 5,460.8 5,460.8 5,
137,51,Sb,0.0,(7/2+), -60.0603,492 ms 25 , β- : 100.00 %  β-n : 49.00 % ,9.24E+3 5,-1.03E+4 4,-1.13E+4 4,3.62E+3 5,-2.50E+4 5,-2.68E+4 4,6.29E+3 5,1.53E+3 5,8218.5 4,-59.5 4,7.E+2 5,1.15E+4 3,,,
136,50,Sn,0.0,0+, -55.8990,0.290 s 20 , β- : 100.00 %  β-n : 28.00 %  β-2n ?  ,8.6E+3 3,-1.54E+4 5,-1.64E+4 5,3.3E+3 3,,,5.7E+3 3,2.0E+3 3,8195.0 20,-71.3 20,7.E+2 3,1.67E+4 5,688 1,688 1,
135,49,In,0.0, , -46.5280 Syst,92 ms 10 , β- : 100.00 %  β-n   ,1.41E+4 4,,,2.9E+3 5,,,1.18E+4 4,8.2E+3 4,8132 3,-65 3,4.E+2 4,1.49E+4 6,,,
134,48,Cd,0.0,0+, 0000,65 ms 15 , β- : 100.00 %  β-n ?   β-2n ?  ,1.27E+4 5,,,3.1E+3 5,,,1.05E+4 4,7.3E+3 4,8082 3,-63 3,,,,,
164,77,Ir,0.0,(9+), -7.3440,70 µS 10 , p > 0.00 %  α ?   ε ?  ,,1.31E+4 3,1.21E+4 3,,2.01E+4 3,1.14E+4 3,,,7749.0 20,-40.4 20,,-1.56E+3 10,,,
163,76,Os,0.0,(7/2-), -16.1920,5.5 ms 6 , α : 100.00 %  ε ?  ,,9.8E+3 3,8.8E+3 3,9.8E+3 4,1.87E+4 3,1.05E+4 3,,,7806.0 20,-34.1 20,1.2E+3 3,1.0E+3 4,623.7 5,,
162,75,Re,0.0,(2-), -22.5010,107 ms 13 , α : 94.00 %  ε : 6.00 % ,-8.1E+3 4,1.150E+4 20,1.048E+4 20,9.73E+3 25,1.728E+4 20,8.99E+3 20,-2.06E+4 4,,7848.0 10,-26.9 10,9.2E+2 14,-765 11,173 13,,
161,74,W,0.0, , -30.5550,409 ms 18 , α : 73.00 %  ε : 27.00 % ,-9.71E+3 25,8.22E+3 20,7.20E+3 20,9.30E+3 25,1.576E+4 20,8.10E+3 20,-2.19E+4 4,-3.20E+4 4,7902.0 10,-22.4 10,1.03E+3 14,2.02E+3 20,,,
160,73,Ta,0.0, , -35.8236,1.55 s 4 , ε : 66.00 %  α : 34.00 % ,-6.50E+3 14,1.012E+4 6,9.09E+3 6,9.46E+3 6,1.445E+4 8,6.60E+3 7,-1.86E+4 3,-2.83E+4 3,7938.3 3,-14.8 3,7.9E+2 4,2.6E+2 6,,,
159,72,Hf,0.0,7/2-, -42.8526,5.6 s 4 , ε : 65.00 %  α : 35.00 % ,-8.41E+3 3,6.86E+3 4,5.83E+3 4,8822 24,12986 24,5869 19,-1.976E+4 20,-2.940E+4 15,7986.56 11,-9.84 11,1168 16,2929 23,98.87 10,,
158,71,Lu,0.0, , -47.2121,10.6 s 3 , ε : 99.09 %  α : 0.91 % ,-5110 15,8798 17,7776 17,8843 19,1.149E+4 3,4.21E+3 3,-1.638E+4 20,-2.554E+4 15,8018.57 10,-3.63 10,862 23,1079 19,,,
157,70,Yb,0.0,7/2-, -53.4218,38.6 s 10 , ε : 99.50 %  α : 0.50 % ,-6981 14,5.29E+3 3,4.27E+3 3,8227 14,9.99E+3 3,3.50E+3 3,-1.779E+4 6,-27019 22,8062.77 7,-0.20 7,1216 10,3876 18,205.50 10,,
156,69,Tm,0.0,2-, -56.8345,83.8 s 18 , ε : 99.94 %  α : 0.06 % ,-3569 13,7.38E+3 3,6.36E+3 3,8280 17,8.64E+3 6,1916 23,-14403 22,-23045 22,8089.60 9,5.11 9,833 18,1914 16,115.2 2,,
155,68,Er,0.0,7/2-, -62.2091,5.3 m 3 , ε : 99.98 %  α : 0.02 % ,-5583 12,3830 18,2808 18,7675 8,6946 11,896 9,-15853 16,-24378 13,8129.44 4,6.85 4,1199 13,4859 10,88.07 8,,
154,67,Ho,0.0,2-, -64.6393,11.76 m 19 , ε : 99.98 %  α : 0.02 % ,-2034 9,5755 10,4733 10,7699 10,5.52E+3 5,-615 9,-12242 12,-20282 12,8150.68 5,11.26 5,887 11,2785 9,26.9 2,,
153,66,Dy,0.0,7/2(-), -69.1429,6.4 h 1 , ε : 99.99 %  α : 9.4E-3 % ,-4131 6,2170.4 19,1148.4 19,7096 6,3740 4,-1725 4,-13609 13,-21663 9,8185.75 3,11.27 3,1113 5,5.72E+3 4,108.81 11,,
152,65,Tb,0.0,2-, -70.7169,17.5 h 1 , ε : 100.00 %  α < 7.0E-7 % ,-6.0E+2 4,3.99E+3 4,2.97E+3 4,7.16E+3 4,2.17E+3 4,-3.35E+3 4,-1.004E+4 4,-1.755E+4 4,8202.0 3,13.7 3,7.5E+2 3,3.82E+3 4,235.39 9,,
151,64,Gd,0.0,7/2-, -74.1887,123.9 d 10 , ε : 100.00 %  α ≈ 8.0E-7 % ,-2565 4,464 3,-558 3,6496 7,388 3,-4427 3,-11154 8,-18843 5,8231.043 20,12.741 20,1047 4,6685 7,108.094 7,,
150,63,Eu,0.0,5-, -74.7922,36.9 y 9 , ε : 100.00 % ,972 4,2259 6,1237 6,6422 7,-1195 21,-6017 6,-7737 7,-14666 6,8241.35 4,13.60 4,755 5,4945 6,41.7 10,,
149,62,Sm,0.0,7/2-, -77.1357,STABLE,13.82% 7 ,-695 4,-1071.5 19,-2093.5 19,5870.8 9,-2760.3 19,-7016.7 19,-8908 10,-15734 3,8263.466 9,12.080 9,1058.0 13,7559 6,22.507 6,,
148,61,Pm,0.0,1-, -76.8657,5.368 d 7 , β- : 100.00 % ,2471 6,542 6,-480 6,5895 6,-4330 16,-8711 17,-5671 6,-12012 7,8268.23 4,10.43 4,688 4,6008 6,75.70 25,,
147,60,Nd,0.0,5/2-, -78.1467,10.98 d 1 , β- : 100.00 % ,895.5 5,-2703 16,-3725 16,5292.20 9,-6133 9,-9800 16,-6764 4,-13022 3,8283.603 9,7.591 9,1020.1 15,8.75E+3 3,49.9269 10,,
146,59,Pr,0.0,(2)-, -76.6810,24.15 m 18 , β- : 100.00 % ,4.24E+3 3,-1.05E+3 3,-2.07E+3 3,5.13E+3 4,-7.63E+3 5,-1.113E+4 4,-3.32E+3 3,-9.08E+3 3,8280.38 24,5.29 24,8.5E+2 3,6.90E+3 5,12.221 19,,
145,58,Ce,0.0,(5/2-), -77.0670,3.01 m 6 , β- : 100.00 % ,2.56E+3 3,-4.23E+3 4,-5.25E+3 4,4.71E+3 3,-9.55E+3 3,-1.259E+4 3,-4.39E+3 3,-1.014E+4 3,8289.88 23,-0.35 23,9.7E+2 3,9.51E+3 4,64.3 2,,
144,57,La,0.0,(3-), -74.8496,40.8 s 4 , β- : 100.00 % ,5582 13,-3083 15,-4105 15,4749 15,-11578 24,-14463 15,-1314 13,-6459 13,8281.43 9,-6.72 9,654 12,8201 15,16.231 10,,
143,56,Ba,0.0,5/2-, -73.9371,14.5 s 3 , β- : 100.00 % ,4234 10,-6262 10,-7284 10,4166 9,-13734 8,-15997 7,-1984 9,-7148 8,8281.99 5,-12.75 5,868 7,10712 10,33.29 3,,
142,55,Cs,0.0,0-, -70.5145,1.684 s 14 , β- : 100.00 %  β-n : 0.09 % ,7328 8,-5285 8,-6307 8,4108 12,-1.57E+4 4,-17877 17,1147 9,-3388 11,8264.88 5,-20.44 5,562 8,9606 8,12.929 20,,
141,54,Xe,0.0,5/2(-), -68.1972,1.73 s 1 , β- : 100.00 %  β-n : 0.04 % ,6280 10,-8271 16,-9293 16,3282 4,-1.77E+4 4,-1.891E+4 6,781 9,-3639 4,8255.364 20,-26.443 20,911 3,11880 12,35.6,,
140,53,I,0.0,(4-), -63.6062,0.86 s 4 , β- : 100.00 %  β-n : 9.30 % ,9380 12,-7.03E+3 6,-8.05E+3 6,3207 13,-1.97E+4 6,-2.11E+4 4,3967 12,223 12,8229.47 9,-36.08 9,593 12,10690 13,,,
139,52,Te,0.0,(7/2-), -60.2050,> 150 ns, β- : 100.00 %  β-n   ,8266 5,-1.04E+4 4,-1.14E+4 4,2580 5,-2.18E+4 5,-2.26E+4 5,3704 7,9 9,8211.77 3,-44.71 3,9.3E+2 3,1.33E+4 11,271.0 10,,
138,51,Sb,0.0,(3-), -54.2204,348 ms 15 , β- : 100.00 %  β-n : 72.00 %  β-2n ?  ,1.15E+4 11,-9.4E+3 12,-1.04E+4 12,2.2E+3 11,,-2.65E+4 12,7.0E+3 11,4.1E+3 11,8175 8,-55 8,7.E+2 8,1.17E+4 11,,,
137,50,Sn,0.0, , -49.7880,190 ms 60 , β- : 100.00 %  β-n : 58.00 % ,1.03E+4 4,-1.47E+4 6,-1.58E+4 6,2.0E+3 5,,,6.6E+3 4,3.8E+3 4,8149 3,-67 3,6.E+2 4,1.66E+4 6,,,
136,49,In,0.0, , -40.5100,85 ms +10-8 , β- : 100.00 %  β-n ?   β-2n ?  ,1.54E+4 5,,,2.1E+3 6,,,1.21E+4 4,9.8E+3 4,8087 3,-64 3,0 AP,,,,
166,78,Pt,0.0,0+, -4.7300,300 µS 100 , α : 100.00 % ,,8.6E+3 4,7.6E+3 4,,2.07E+4 3,9.8E+3 4,,,7732.0 20,-42.5 20,,4.E+2 3,,,
165,77,Ir,0.0,(1/2+), -11.5930,< 1 µS, α ?   p ?  ,,1.02E+4 3,9.2E+3 3,1.23E+4 4,1.907E+4 16,8.59E+3 15,,,7776.0 10,-34.4 10,1.14E+3 22,-1.54E+3 5,180 50,,
164,76,Os,0.0,0+, -20.4221,21 ms 1 , α : 98.00 %  ε : 2.00 % ,-1.31E+4 3,7.05E+3 14,6.03E+3 14,1.23E+4 3,1.781E+4 15,7.20E+3 16,,,7833.3 9,-30.4 9,1.42E+3 21,1.71E+3 15,548.0 2,548.0 2,
163,75,Re,0.0,1/2+, -26.0022,390 ms 72 , ε : 68.00 %  α : 32.00 % ,-9.8E+3 3,8.91E+3 6,7.88E+3 6,1.157E+4 20,1.653E+4 4,6.49E+3 5,-1.96E+4 3,-3.22E+4 4,7870.87 11,-20.80 11,1.02E+3 9,-708 6,115 4,,
162,74,W,0.0,0+, -33.9992,1.36 s 7 , ε : 54.80 %  α : 45.20 % ,-1.150E+4 20,5.78E+3 5,4.76E+3 5,1.152E+4 20,15170 20,5.03E+3 3,-2.123E+4 15,-3.34E+4 3,7923.82 11,-17.40 11,1.23E+3 9,2.51E+3 3,449.5 3,449.5 3,
161,73,Ta,0.0,(1/2+), -38.7789, , α    ε   ,-8.22E+3 20,7.54E+3 3,6.51E+3 3,1.103E+4 6,1.378E+4 4,4.20E+3 6,-1.752E+4 15,-2.96E+4 3,7957.45 15,-9.20 15,9.8E+2 4,129 23,,,
160,72,Hf,0.0,0+, -45.9389,13.6 s 2 , ε : 99.30 %  α : 0.70 % ,-1.012E+4 6,4.33E+3 6,3.31E+3 6,11158 19,12224 12,2611 20,-19571 22,-3.091E+4 20,8006.38 6,-7.06 6,1355 16,3.52E+3 4,389.40 10,389.40 10,
159,71,Lu,0.0, , -49.7086,12.1 s 10 , ε : 100.00 %  α : 0.10 % ,-6.86E+3 4,6.13E+3 4,5.11E+3 4,1.057E+4 4,1.086E+4 5,1.71E+3 5,-1.568E+4 4,-2.695E+4 20,8034.60 24,0.86 24,9.7E+2 4,9.9E+2 4,,,
158,70,Yb,0.0,0+, -56.0102,1.49 m 13 , ε : 100.00 %  α ≈ 2.1E-3 % ,-8798 17,2.69E+3 3,1.67E+3 3,10660 13,9.29E+3 3,1.1E+2 3,-17641 14,-2.845E+4 5,8079.20 5,1.67 5,1380 12,4.59E+3 3,358.2 1,358.2 1,
157,69,Tm,0.0,1/2+, -58.7092,3.63 m 9 , ε : 100.00 % ,-5.29E+3 3,4.70E+3 4,3.68E+3 4,9.95E+3 3,8.12E+3 4,-5.2E+2 7,-1.351E+4 3,-2.435E+4 3,8101.43 18,9.49 18,940 25,1.79E+3 4,35.23 11,,
156,68,Er,0.0,0+, -64.2117,19.5 m 10 , ε ≈ 100.00 %  α : 1.7E-5 % ,-7.38E+3 3,1.27E+3 6,2.5E+2 6,1.007E+4 3,6317 25,-2.35E+3 3,-1.566E+4 3,-2.593E+4 3,8141.91 16,8.34 16,1400 22,5.46E+3 3,344.53 6,344.53 6,1303.54 11
155,67,Ho,0.0,5/2+, -66.0395,48 m 1 , ε : 100.00 % ,-3830 18,3116 17,2094 17,9472 19,5211 17,-3.17E+3 5,-11506 18,-21714 20,8159.20 11,14.54 11,9.8E+2 3,2935 19,110.16 6,,
154,66,Dy,0.0,0+, -70.3939,3.0×10+6 y 15 , α : 100.00 % ,-5755 10,-2.4E+2 5,-1.26E+3 5,9322 8,3312 7,-4800 7,-13453 9,-22932 15,8193.13 5,13.42 5,1245 7,6370 8,334.34 3,334.34 3,1207.72 10
153,65,Tb,0.0,5/2+, -71.3133,2.34 d 1 , ε : 100.00 % ,-2170.4 19,1569 4,547 4,8.67E+3 4,2054 4,-5714 4,-9267 6,-18704 5,8205.05 3,17.99 3,8.8E+2 3,3895 4,80.720 2,,
152,64,Gd,0.0,0+, -74.7069,1.08×10+14 y,80.20% 1 ,-3.99E+3 4,-1818.7 7,-2840.7 7,8590 3,55.69 18,-7419.6 6,-11155 4,-19744 7,8233.401 8,15.431 8,1171.3 18,7343.0 7,344.2790 12,344.2790 12,1123.1857 21
151,63,Eu,0.0,5/2+, -74.6528,≥ 1.7×10+18 y,47.81% 3 ,-464 3,-76.6 5,-1098.6 5,7932 6,-1267 5,-8345 20,-6960 6,-15668 4,8239.297 9,18.502 9,813 3,4890.7 6,21.541 3,,
150,62,Sm,0.0,0+, -77.0511,STABLE,7.38% 1 ,-2259 6,-3454 20,-4476 20,7986.7 4,-3371.38 20,-9964.6 19,-8681 4,-16894 10,8261.621 9,14.444 9,1195.1 13,8275.8 19,333.955 10,333.955 10,1071.406 12
149,61,Pm,0.0,7/2+, -76.0642,53.08 h 5 , β- : 100.00 % ,1071.5 19,-1688.8 25,-2710.8 25,7270 6,-5025 10,-10818 15,-4799.3 20,-12941 3,8261.526 15,15.437 15,833 11,5945.2 25,114.312 5,,
148,60,Nd,0.0,0+, -77.4079,STABLE,5.756% 21 ,-542 6,-4873 15,-5895 15,7332.6 17,-7010 11,-12683 9,-6437.0 17,-14096 5,8277.177 14,9.963 14,1146.9 19,9253 16,301.705 16,301.705 16,999.33 7
147,59,Pr,0.0,(5/2+), -75.4440,13.4 m 3 , β- : 100.00 % ,2703 16,-3430 16,-4452 16,6.83E+3 4,-8766 19,-1.368E+4 4,-2590 16,-10155 16,8270.54 11,8.84 11,836 22,7098 23,2.67 11,,
146,58,Ce,0.0,0+, -75.6353,13.49 m 16 , β- : 100.00 % ,1.05E+3 3,-6.59E+3 3,-7.61E+3 3,6.64E+3 4,-1.069E+4 3,-15408 18,-4081 18,-11028 17,8278.57 11,2.29 11,1095 21,10089 20,258.45 4,258.45 4,960.72 5
145,57,La,0.0,(5/2+), -72.8353,24.8 s 20 , β- : 100.00 % ,4.23E+3 4,-5319 15,-6341 15,6057 18,-12781 15,-16853 24,-475 13,-7371 13,8266.09 9,-2.28 9,885 20,8357 14,65.9 2,,
144,56,Ba,0.0,0+, -71.7671,11.5 s 2 , β- : 100.00 % ,3083 15,-8496 20,-9518 20,5901 10,-14895 9,-18853 9,-1667 10,-7886 10,8265.45 5,-9.51 5,1040 7,11381 10,199.326 6,199.326 6,838.37 5
143,55,Cs,0.0,3/2+, -67.6755,1.791 s 7 , β- : 100.00 %  β-n : 1.64 % ,6262 10,-7473 9,-8495 9,5232 10,-1.704E+4 20,-2.02E+4 4,2095 10,-4086 9,8243.67 5,-14.77 5,783 12,9735 8,76.6 3,,
142,54,Xe,0.0,0+, -65.2296,1.23 s 2 , β- : 100.00 %  β-n : 0.21 % ,5285 8,-1.05E+4 4,-1.15E+4 4,5104 4,-1.89E+4 5,-2.20E+4 4,1177 10,-4322 9,8233.169 19,-22.187 19,1030 3,12592 16,287.20 20,287.20 20,1258.5 11
141,53,I,0.0, , -59.9266,0.43 s 2 , β- : 100.00 %  β-n : 21.20 % ,8271 16,-9.4E+3 4,-1.05E+4 4,4392 20,-2.08E+4 5,-2.33E+4 6,4988 16,-425 16,8202.25 11,-29.04 11,7.4E+2 19,1.064E+4 6,,,
140,52,Te,0.0,0+, -56.5762,> 300 ns, β- : 100.00 %  β-n   ,7.03E+3 6,-1.26E+4 6,-1.37E+4 6,4.44E+3 6,,-2.54E+4 5,3.82E+3 6,-7.4E+2 6,8184.8 4,-40.4 4,1.22E+3 22,1.41E+4 4,,,
